pulse,spo2,gen_pulse,gen_spo2,timestamp,label,gen_label
87.38303015152736,100.0,,,2024-01-01 00:00:00,false_data_injection,
87.38303015152736,100.0,,,2024-01-01 00:00:01,false_data_injection,
87.38303015152736,99.13494759946391,,,2024-01-01 00:00:02,false_data_injection,
87.38303015152736,99.13494759946391,,,2024-01-01 00:00:03,false_data_injection,
86.38303015152736,99.13494759946391,,,2024-01-01 00:00:04,false_data_injection,
86.38303015152736,99.13494759946391,,,2024-01-01 00:00:05,false_data_injection,
86.38303015152736,99.13494759946391,,,2024-01-01 00:00:06,false_data_injection,
86.38303015152736,99.13494759946391,,,2024-01-01 00:00:07,false_data_injection,
87.38303015152736,99.13494759946391,,,2024-01-01 00:00:08,false_data_injection,
88.38303015152736,99.13494759946391,,,2024-01-01 00:00:09,false_data_injection,
88.38303015152736,99.13494759946391,,,2024-01-01 00:00:10,false_data_injection,
71.0,99.0,,,2024-01-01 00:00:11,normal,
71.0,99.0,,,2024-01-01 00:00:12,normal,
70.0,99.0,,,2024-01-01 00:00:13,normal,
71.0,99.0,,,2024-01-01 00:00:14,normal,
71.0,99.0,,,2024-01-01 00:00:15,normal,
71.0,99.0,,,2024-01-01 00:00:16,normal,
71.0,99.0,,,2024-01-01 00:00:17,normal,
71.0,99.0,,,2024-01-01 00:00:18,normal,
71.0,99.0,,,2024-01-01 00:00:19,normal,
74.0,99.0,,,2024-01-01 00:00:20,normal,
74.0,99.0,,,2024-01-01 00:00:21,normal,
75.0,99.0,,,2024-01-01 00:00:22,normal,
72.0,99.0,,,2024-01-01 00:00:23,normal,
70.0,99.0,,,2024-01-01 00:00:24,normal,
70.0,99.0,,,2024-01-01 00:00:25,normal,
70.0,99.0,,,2024-01-01 00:00:26,normal,
70.0,99.0,,,2024-01-01 00:00:27,normal,
71.0,99.0,,,2024-01-01 00:00:28,normal,
70.0,99.0,,,2024-01-01 00:00:29,normal,
72.0,99.0,70.28610637855039,98.92529402960083,2024-01-01 00:00:30,normal,normal
72.0,99.0,70.55918385325168,99.0201436407779,2024-01-01 00:00:31,normal,normal
72.0,99.0,70.78825160370968,99.0817969861364,2024-01-01 00:00:32,normal,normal
73.0,99.0,70.98541594733598,99.14860361287506,2024-01-01 00:00:33,normal,normal
73.0,99.0,71.25047492589846,99.20986528701573,2024-01-01 00:00:34,normal,normal
74.0,99.0,72.09952017237171,98.92708003230327,2024-01-01 00:00:35,normal,normal
75.0,99.0,72.76858510195231,99.09347855092916,2024-01-01 00:00:36,normal,normal
73.0,99.0,73.6940152545037,99.22714126695969,2024-01-01 00:00:37,normal,normal
72.0,99.0,74.61775390059363,99.36414246089163,2024-01-01 00:00:38,normal,normal
72.0,100.0,75.54046236468382,99.48307703689196,2024-01-01 00:00:39,normal,normal
73.0,100.0,69.83071892505482,99.56641785570055,2024-01-01 00:00:40,normal,normal
75.0,100.0,69.84675323106909,99.56880018113608,2024-01-01 00:00:41,normal,normal
75.0,100.0,69.94186575796589,99.61853719320237,2024-01-01 00:00:42,normal,normal
77.0,100.0,70.06962914447517,99.67853869235654,2024-01-01 00:00:43,normal,normal
82.0,100.0,70.21309776973673,99.73327153511238,2024-01-01 00:00:44,normal,normal
85.0,100.0,75.48558804826853,99.87296156436466,2024-01-01 00:00:45,normal,normal
86.0,100.0,75.14583650954665,99.80196739822591,2024-01-01 00:00:46,normal,normal
83.0,100.0,74.32020658135214,99.76920287006608,2024-01-01 00:00:47,normal,normal
